id,popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,profit
10647,1.042311,40000000.0,55707411,Pay It Forward,Kevin Spacey|Helen Hunt|Haley Joel Osment|Jay Mohr|Jim Caviezel,Mimi Leder,child's point of view|good deed|exotic dancer|schoolteacher|extra credit assignment,122,Drama|Romance,Bel Air Entertainment|Warner Bros.,2000-10-12,230,6.8,2000,15707411.0
16366,1.019914,,0,Joseph: King of Dreams,Ben Affleck|Mark Hamill|Richard Herd|Maureen McGovern|Jodi Benson,Rob LaDuca|Robert C. Ramirez,bible|faith,74,Family|Animation,DreamWorks Animation|DreamWorks Home Entertainment|Universal Home Video,2000-11-07,81,6.4,2000,
9383,1.006654,95000000.0,190213455,Hollow Man,Elisabeth Shue|Kevin Bacon|Josh Brolin|Kim Dickens|Rhona Mitra,Paul Verhoeven,killing|experiment with human beings|scientist|invisible man|science experiment,112,Action|Science Fiction|Thriller,Columbia Pictures Corporation|Global Entertainment Productions GmbH & Company Medien KG,2000-08-04,309,5.3,2000,95213455.0
9600,1.001503,30000000.0,173959438,Big Momma's House,Martin Lawrence|Nia Long|Paul Giamatti|Jascha Washington|Terrence Howard,Raja Gosnell,ç»åœ°å¥¶éœ¸|å§åº•è‚¥å¦ˆ|bigçˆ†ä»»åŠ¡|è¶…çº§å¦ˆå¦ˆ,98,Crime|Comedy,Twentieth Century Fox Film Corporation|Regency Enterprises,2000-05-31,279,5.7,2000,143959438.0
1359,0.981767,7000000.0,34266564,American Psycho,Christian Bale|Willem Dafoe|Jared Leto|Josh Lucas|Samantha Mathis,Mary Harron,based on novel|underwear|wall street|psychopath|ronald reagan,102,Thriller|Drama|Crime,Lions Gate Films|Edward R. Pressman Film|Muse Productions,2000-04-13,1069,7.1,2000,27266564.0
16,0.97741,12800000.0,40031879,Dancer in the Dark,BjÃ¶rk|Catherine Deneuve|David Morse|Peter Stormare|Joel Grey,Lars von Trier,individual|dancing|usa|robbery|factory worker,140,Drama|Crime|Music,Fine Line Features|Zentropa Entertainments|Danmarks Radio (DR)|SVT Drama|Arte,2000-05-17,190,7.4,2000,27231879.0
9285,0.976664,16000000.0,119754278,Road Trip,Breckin Meyer|Seann William Scott|Amy Smart|Paulo Costanzo|DJ Qualls,Todd Phillips,female nudity|sex|sexism|sperm bank|erection,93,Comedy|Adventure,DreamWorks SKG|The Montecito Picture Company,2000-05-19,299,5.7,2000,103754278.0
10637,0.972719,30000000.0,136706683,Remember the Titans,Denzel Washington|Will Patton|Ryan Hurst|Wood Harris|Hayden Panettiere,Boaz Yakin,ku klux klan|american football|trainer|sports team|race politics,113,Drama,Walt Disney Pictures|Jerry Bruckheimer Films|Technical Black|Run It Up Productions Inc.,2000-09-29,535,7.3,2000,106706683.0
2046,0.968941,10000000.0,12008642,The Gift,Cate Blanchett|Giovanni Ribisi|Keanu Reeves|Katie Holmes|Greg Kinnear,Sam Raimi,fortune teller|dream|pond|extrasensory perception,111,Horror|Drama|Thriller|Mystery,Lakeshore Entertainment|Alphaville Films,2000-12-22,128,6.2,2000,2008642.0
4958,0.923632,80000000.0,39459427,The Legend of Bagger Vance,Matt Damon|Bruce McGill|Charlize Theron|Will Smith|Joel Gretsch,Robert Redford,competition|world war i|great depression|caddy|savannah,126,Fantasy|Drama,DreamWorks SKG|Twentieth Century Fox Film Corporation|Wildwood Enterprises|Epsilon Motion Pictures|Allied Filmmakers,2000-11-02,146,6.2,2000,-40540573.0
1900,0.918262,48000000.0,207515725,Traffic,Michael Douglas|Benicio del Toro|Jacob Vargas|TomÃ¡s MiliÃ¡n|Russell G. Jones,Steven Soderbergh,usa|war on drugs|drug traffic|drug dealer|drug smuggle,148,Drama,"USA Films|Initial Entertainment Group (IEG)|Bedford Falls Company, The|Compulsion Inc.|Splendid Medien AG",2000-12-27,286,6.6,2000,159515725.0
8859,0.91232,13000000.0,73180723,"Dude, Whereâ€™s My Car?",Ashton Kutcher|Seann William Scott|Kristy Swanson|Jennifer Garner|Marla Sokoloff,Danny Leiner,dude|amnesia|idiot|auto|friendship,83,Comedy,Twentieth Century Fox Film Corporation|Alcon Entertainment,2000-12-15,287,5.1,2000,60180723.0
5994,0.911808,60000000.0,124745083,The Family Man,Nicolas Cage|TÃ©a Leoni|Don Cheadle|Saul Rubinek|Amber Valletta,Brett Ratner,christmas|weihnachten,125,Comedy|Drama|Romance|Fantasy,Universal Pictures,2000-12-12,301,6.4,2000,64745083.0
24102,0.899073999999999,,0,The Land Before Time VII: The Stone of Cold Fire,Kenneth Mars|Miriam Flynn|Jeff Bennett|Jim Cummings|Aria Curzon,Charles Grosvenor,family relationships|dinosaur,75,Adventure|Fantasy|Animation|Science Fiction|Family,Universal Cartoon Studios,2000-12-05,21,6.1,2000,
8452,0.886238,82000000.0,96085477,The 6th Day,Arnold Schwarzenegger|Michael Rapaport|Tony Goldwyn|Michael Rooker|Sarah Wynter,Roger Spottiswoode,clone|future|murder|cloning|laser gun,123,Action|Mystery|Science Fiction|Thriller,Columbia Pictures|Phoenix Pictures,2000-11-17,318,5.5,2000,14085477.0
11478,0.848261,15000000.0,35007180,The Skulls,Joshua Jackson|Paul Walker|Hill Harper|Leslie Bibb|Christopher McDonald,Rob Cohen,journalist|secret society|pizza|wealth|pay phone,106,Crime|Drama|Thriller,Universal Pictures|Original Film|Newmarket Capital Group|Cranium Films,2000-03-31,88,5.9,2000,20007180.0
13930,0.811101,,0,For the Birds,Ralph Eggleston,Ralph Eggleston,bird|pixar animated short|clique|awkward appearance,3,Animation|Comedy|Family,Pixar Animation Studios,2000-11-01,247,7.7,2000,
2123,0.78353,51000000.0,149270999,"Me, Myself & Irene",Jim Carrey|RenÃ©e Zellweger|Anthony Anderson|Robert Forster|Richard Jenkins,Peter Farrelly|Bobby Farrelly,schizophrenia|ex-cop|aftercreditsstinger|duringcreditsstinger,116,Comedy,Twentieth Century Fox Film Corporation|Conundrum Entertainment,2000-06-22,521,5.9,2000,98270999.0
8584,0.770457,55000000.0,56932305,Shanghai Noon,Jackie Chan|Owen Wilson|Lucy Liu|Xander Berkeley|Roger Yuan,Tom Dey,princess|sioux|travel|rescue|chinese,110,Adventure|Action|Comedy|Western,Spyglass Entertainment|Roger Birnbaum Productions|Touchstone Pictures,2000-05-26,411,6.1,2000,1932305.0
9741,0.768576,75000000.0,248118121,Unbreakable,Bruce Willis|Samuel L. Jackson|Robin Wright|Spencer Treat Clark|John Patrick Amedori,M. Night Shyamalan,train accident|marriage crisis|invulnerability|superhero|suspense,106,Action|Fantasy|Thriller,Limited Edition Productions Inc.|Touchstone Pictures|Blinding Edge Pictures|Barry Mendel Productions,2000-11-13,948,6.7,2000,173118121.0
5551,0.743732,65000000.0,128884132,Space Cowboys,Clint Eastwood|Tommy Lee Jones|Donald Sutherland|James Garner|James Cromwell,Clint Eastwood,nasa|space travel|pension|astronaut,130,Action|Adventure|Thriller,Village Roadshow Pictures|Malpaso Productions|Mad Chance|Warner Bros.|Clipsal Films,2000-07-31,211,6.2,2000,63884132.0
2069,0.74231,41300000.0,106371651,The Whole Nine Yards,Bruce Willis|Matthew Perry|Rosanna Arquette|Michael Clarke Duncan|Kevin Pollak,Jonathan Lynn,bounty|gangster boss|montreal|gangster|dentist,98,Comedy|Crime,Franchise Pictures|Warner Bros.|Morgan Creek Productions|Nine Yards Productions|Rational Packaging Company,2000-02-18,313,6.0,2000,65071651.0
786,0.736561999999999,60000000.0,47383689,Almost Famous,Kate Hudson|Billy Crudup|Frances McDormand|Jason Lee|Patrick Fugit,Cameron Crowe,hotel room|san diego|drug addiction|stewardess|overdose,122,Drama|Music,Columbia Pictures|Vinyl Films|DreamWorks Pictures,2000-09-15,454,7.3,2000,-12616311.0
1588,0.736173,28000000.0,90449929,Bring It On,Kirsten Dunst|Jesse Bradford|Huntley Ritter|Eliza Dushku|Gabrielle Union,Peyton Reed,cheerleader|sport|high school|teenage girl|cheerleading,98,Comedy,Beacon Communications,2000-08-25,409,5.7,2000,62449929.0
392,0.733654,25000000.0,152500343,Chocolat,Juliette Binoche|Alfred Molina|Johnny Depp|Carrie-Anne Moss|Judi Dench,Lasse HallstrÃ¶m,chocolate|mayor|praline|singles|mother daughter relationship,121,Comedy|Drama|Romance,Miramax Films|David Brown Productions|Fat Free,2000-12-14,527,6.6,2000,127500343.0
243,0.697768,30000000.0,47126295,High Fidelity,John Cusack|Iben Hjejle|Todd Louiso|Jack Black|Lisa Bonet,Stephen Frears,chicago|music record|rock and roll|record store|soul,113,Comedy|Drama|Romance|Music,Buena Vista|Touchstone Pictures,2000-03-17,379,7.0,2000,17126295.0
8870,0.697146,80000000.0,33463969,Red Planet,Val Kilmer|Carrie-Anne Moss|Benjamin Bratt|Tom Sizemore|Simon Baker,Antony Hoffman,mars|future|astronaut|science|catastrophe,106,Thriller|Action|Science Fiction,Village Roadshow Pictures|NPV Entertainment|Warner Bros.|The Canton Company|Mars Production Pty. Ltd.,2000-11-10,132,5.3,2000,-46536031.0
2067,0.689638,90000000.0,60874615,Mission to Mars,Gary Sinise|Tim Robbins|Don Cheadle|Connie Nielsen|Jerry O'Connell,Brian De Palma,mars|spacecraft|space travel|alien|long take,114,Science Fiction,Spyglass Entertainment|The Jacobson Company|Touchstone Pictures|Red Horizon Productions,2000-03-10,181,5.6,2000,-29125385.0
8843,0.687905,33000000.0,104155843,The Cell,Jennifer Lopez|Vincent D'Onofrio|Vince Vaughn|Marianne Jean-Baptiste|Catherine Sutherland,Tarsem Singh,drowning|therapist|virtual reality|serial killer|psychopathy,107,Horror|Science Fiction|Thriller,New Line Cinema|Avery Pix|Radical Media|Katira Productions GmbH & Co. KG|Caro-McLeod,2000-08-17,216,5.7,2000,71155843.0
479,0.664636,46000000.0,107196498,Shaft,Samuel L. Jackson|Jeffrey Wright|Christian Bale|Busta Rhymes|Dan Hedaya,John Singleton,corruption|black people|italo-american|brother sister relationship|drug dealer,99,Action|Adventure|Crime|Thriller,Paramount Pictures|Scott Rudin Productions,2000-06-15,182,5.3,2000,61196498.0
15653,0.663746,,0,An Extremely Goofy Movie,Bill Farmer|Jason Marsden|Jim Cummings|Jeff Bennett|Brad Garrett,Douglas McCarthy,sport,76,Animation|Family|Comedy,Walt Disney Pictures|DisneyToon Studios,2000-05-04,70,6.0,2000,
10461,0.66065,63600000.0,19412993,Get Carter,Sylvester Stallone|Miranda Richardson|Rachael Leigh Cook|Mickey Rourke|Johnny Strong,Stephen T. Kay,ritual|pornographic video|car crash|dvd,102,Action|Drama|Thriller|Crime,Franchise Pictures|Warner Bros.|Morgan Creek Productions|The Canton Company,2000-10-06,77,5.3,2000,-44187007.0
10393,0.655771,,0,The Replacements,Keanu Reeves|Gene Hackman|Brooke Langton|Orlando Jones|Faizon Love,Howard Deutch,american football|strike|sport|coach|misfit,118,Comedy,Warner Bros.,2000-08-07,98,5.8,2000,
10685,0.650841,33000000.0,0,The Watcher,James Spader|Keanu Reeves|Marisa Tomei|Ernie Hudson|Chris Ellis,Joe Charbanic,chicago|fbi|menace|covered investigation|state of emergency,96,Mystery|Thriller,Universal Pictures,2000-09-08,54,4.7,2000,-33000000.0
889,0.632783,83000000.0,59468275,The Flintstones in Viva Rock Vegas,Mark Addy|Stephen Baldwin|Kristen Johnston|Jane Krakowski|Joan Collins,Brian Levant,waitress|marriage proposal|flirt|stone age|best friend,90,Science Fiction|Comedy|Family|Romance,Universal Pictures|Amblin Entertainment,2000-04-28,55,4.4,2000,-23531725.0
7290,0.63145,26000000.0,0,2001: A Space Travesty,Leslie Nielsen|OphÃ©lie Winter|Ezio Greggio|Peter Egan|Alexandra Kamp,Allan A. Goldstein,u.s. president|intelligence|spoof,99,Comedy|Science Fiction,Cinevent|Helkon Media AG,2000-10-31,27,4.5,2000,-26000000.0
11973,0.627609,80000000.0,34566746,Thirteen Days,Kevin Costner|Bruce Greenwood|Steven Culp|Dylan Baker|Shawn Driscoll,Roger Donaldson,u.s. president|atomic bomb|john f. kennedy|kubakrise|threat,145,Drama|Thriller,New Line Cinema|Tig Productions,2000-12-24,94,6.6,2000,-45433254.0
1907,0.626782,40000000.0,144056873,The Beach,Leonardo DiCaprio|Guillaume Canet|Tilda Swinton|Virginie Ledoyen|Staffan Kihlbom,Danny Boyle,hippie|exotic island|beach|map|group dynamics,119,Drama|Adventure|Romance|Thriller,20th Century Fox|Figment Films,2000-02-11,683,6.2,2000,104056873.0
1619,0.621992,,19125401,The Way of the Gun,Benicio del Toro|Ryan Phillippe|Juliette Lewis|James Caan|Taye Diggs,Christopher McQuarrie,sperm bank|from rags to riches|millionaire,119,Action|Adventure|Comedy|Thriller,no_data,2000-09-08,42,6.0,2000,
16234,0.591581,,0,Batman Beyond: Return of the Joker,Will Friedle|Kevin Conroy|Mark Hamill|Angie Harmon|Dean Stockwell,Curt Geda,dc comics|superhero|cyberpunk|save the neighborhood|super powers,74,Animation|Family,DC Comics|Warner Bros. Animation,2000-12-12,70,7.6,2000,
2133,0.58332,120000000.0,325756637,The Perfect Storm,George Clooney|Mark Wahlberg|Diane Lane|John C. Reilly|William Fichtner,Wolfgang Petersen,us air force|grocery|jamaican|meteorologist|rescue boat,130,Drama,Warner Bros.|Baltimore Spring Creek Productions|Radiant Productions,2000-03-15,315,5.9,2000,205756637.0
24476,0.578555,,0,Beethoven's 3rd,Judge Reinhold|Julia Sweeney|Joe Pichler|Michaela Gallo|Mike Ciccolini,David M. Evans,,99,Comedy,Universal Pictures,2000-07-25,30,4.4,2000,
9678,0.561897,85000000.0,0,Little Nicky,Adam Sandler|Patricia Arquette|Harvey Keitel|Rhys Ifans|Tommy 'Tiny' Lister,Steven Brill,father-son relationship|mephisto|siblings|bulldogg,90,Comedy|Fantasy|Romance,New Line Cinema|Avery Pix|Happy Madison Productions,2000-11-10,237,5.2,2000,-85000000.0
19457,0.558581,,0,The Yards,Mark Wahlberg|Joaquin Phoenix|Charlize Theron|James Caan|Ellen Burstyn,James Gray,corruption|subway|infiltration|criminal,115,Drama|Action|Thriller|Crime,Miramax Films|Industry Entertainment,2000-04-27,41,5.8,2000,
7450,0.54656,75000000.0,36754634,Titan A.E.,Matt Damon|Bill Pullman|Drew Barrymore|John Leguizamo|Nathan Lane,Don Bluth|Gary Goldman,monster|galaxy|dystopia|space|alien,94,Animation|Action|Science Fiction|Family|Adventure,Twentieth Century Fox Film Corporation|David Kirschner Productions|Fox Animation Studios,2000-06-16,184,6.1,2000,-38245366.0
10468,0.54651,43000000.0,0,28 Days,Sandra Bullock|Viggo Mortensen|Dominic West|Elizabeth Perkins|Alan Tudyk,Betty Thomas,alcoholism|entzug|urteil|car crash|wedding,103,Comedy|Drama,Columbia Pictures,2000-04-06,123,6.0,2000,-43000000.0
4234,0.542611,40000000.0,161834276,Scream 3,David Arquette|Neve Campbell|Courteney Cox|Patrick Dempsey|Scott Foley,Wes Craven,mask|metal detector|film director|ex-cop|reporter,116,Horror|Mystery,Konrad Pictures|Craven-Maddalena Films|Dimension Films,2000-02-03,390,5.6,2000,121834276.0
10429,0.533792,,0,Takedown,Skeet Ulrich|Angela Featherstone|Donal Logue|Christopher McDonald|Tom Berenger,Joe Chappelle,hacker|internet|hacking|computer hacker,92,Action|Thriller,Hacker Productions,2000-03-15,22,6.3,2000,
11678,0.530739,75000000.0,215663859,Vertical Limit,Chris O'Donnell|Robin Tunney|Bill Paxton|Scott Glenn|Izabella Scorupco,Martin Campbell,himalaya|pakistan|climbing|k2|mountaineering,124,Action|Adventure|Thriller,Columbia Pictures Corporation|Global Entertainment Productions GmbH & Company Medien KG,2000-12-08,151,6.0,2000,140663859.0
2155,0.525341,42000000.0,32168970,Reindeer Games,Ben Affleck|Gary Sinise|Charlize Theron|Dennis Farina|Donal Logue,John Frankenheimer,prison|robbery|role reversal|extramarital affair,124,Thriller,Dimension Films|Marty Katz Productions,2000-02-25,86,5.2,2000,-9831030.0
10473,0.502088,,0,DragonHeart: A New Beginning,Christopher Masterson|Harry Van Gorkum|Rona Figueroa|Matt Hickey,Doug Lefler,magic|heart|legend|kingdom|immortality,84,Action|Adventure|Comedy|Fantasy,no_data,2000-08-08,31,5.7,2000,
10569,0.498771,,0,Small Time Crooks,Woody Allen|Carolyn Saxon|Tracey Ullman|Michael Rapaport|Tony Darrow,Woody Allen,bank|restaurant|role of women|bank robber|wife,94,Action|Comedy|Crime,DreamWorks SKG,2000-05-19,78,6.2,2000,
16187,0.497844,,0,Buzz Lightyear of Star Command: The Adventure Begins,Tim Allen|Stephen Furst|Nicole Sullivan|Larry Miller|Wayne Knight,Tad Stones,toys|buzz|lightyear,70,Animation|Family,Walt Disney Pictures|Pixar Animation Studios|Walt Disney Television Animation,2000-08-08,30,5.5,2000,
15655,0.495241,30000000.0,45554533,The Tigger Movie,Jim Cummings|Nikita Hopkins|Ken Sansom|John Fiedler|Peter Cullen,Jun Falkenstein,owl|donkey|tiger|piglet|bear,77,Animation|Family,Walt Disney Pictures,2000-02-11,88,6.5,2000,15554533.0
10471,0.49295,11000000.0,59827328,Next Friday,Ice Cube|Mike Epps|Justin Pierce|John Witherspoon|Don Curry,Steve Carr,prison|repayment|gang war|boy gang|revenge,98,Comedy,New Line Cinema,2000-01-12,70,6.6,2000,48827328.0
10577,0.481089,28000000.0,33000337,Dracula 2000,Gerard Butler|Christopher Plummer|Jonny Lee Miller|Justine Waddell|Jennifer Esposito,Patrick Lussier,vampire|dracula|vlad,99,Horror|Thriller,Neo Art & Logic|Dimension Films|Wes Craven Films,2000-12-22,73,4.7,2000,5000337.0
13526,0.47571,16000000.0,109130,The Weight of Water,Sean Penn|Catherine McCormack|Elizabeth Hurley|Sarah Polley|Josh Lucas,Kathryn Bigelow,suspense|woman director,113,Crime|Drama|Mystery,StudioCanal|Miracle Pictures|Palomar Pictures (II)|Manifest Film Company,2000-09-25,14,5.1,2000,-15890870.0
13785,0.475187,,0,Best in Show,Jay Brazeau|Parker Posey|Michael Hitchcock|Catherine O'Hara|Eugene Levy,Christopher Guest,illinois|pet shop|poodle|independent film|mockumentary,90,Comedy,Castle Rock Entertainment,2000-09-19,83,6.7,2000,
7093,0.472472,35000000.0,0,Vatel,GÃ©rard Depardieu|Uma Thurman|Tim Roth|Timothy Spall|Julian Glover,Roland JoffÃ©,france|cook|prince,125,History|Drama|Romance,Canal Plus,2000-05-01,16,5.1,2000,-35000000.0
12212,0.468129,14000000.0,38574362,Urban Legends: Final Cut,Jennifer Morrison|Matthew Davis|Loretta Devine|Hart Bochner|Anthony Anderson,John Ottman,film making|high school|serial killer|aftercreditsstinger,97,Horror,no_data,2000-09-19,48,4.3,2000,24574362.0
11978,0.465293,32000000.0,48814909,Men of Honor,Robert De Niro|Cuba Gooding Jr.|Charlize Theron|Aunjanue Ellis|Hal Holbrook,"George Tillman, Jr.",diving|us navy,129,Drama,Fox 2000 Pictures,2000-09-13,341,7.0,2000,16814909.0
2655,0.464139,100000000.0,155464351,What Lies Beneath,Harrison Ford|Michelle Pfeiffer|Diana Scarwid|James Remar|Miranda Otto,Robert Zemeckis,,130,Drama|Horror|Mystery|Thriller,DreamWorks SKG|Twentieth Century Fox Film Corporation|ImageMovers,2000-07-21,234,6.1,2000,55464351.0
10479,0.458778,60000000.0,71000000,Rules of Engagement,Tommy Lee Jones|Samuel L. Jackson|Guy Pearce|Ben Kingsley|Bruce Greenwood,William Friedkin,vietnam veteran|wound|court case|colony|life-saver,128,Action|Adventure|Drama|History|War,Paramount Pictures|Seven Arts Pictures|Munich Film Partners & Company (MFP) ROE Production,2000-04-07,90,5.8,2000,11000000.0
711,0.449041,43000000.0,80049764,Finding Forrester,Sean Connery|Rob Brown|F. Murray Abraham|Anna Paquin|Busta Rhymes,Gus Van Sant,upper class|brother brother relationship|scotland|poetry|based on novel,136,Drama,Fountainbridge Films|Laurence Mark Productions|Columbia Pictures Corporation|Finding Forrester Productions,2000-12-21,161,6.9,2000,37049764.0
10687,0.437029,10000000.0,0,Tigerland,"Colin Farrell|Matthew Davis|Clifton Collins, Jr.|Tom Guiry|Shea Whigham",Joel Schumacher,independent film|awol|fort polk louisiana|target practice|guitar player,101,Drama|War,Regency Enterprises|Haft Entertainment|New Regency Pictures|KirchMedia,2000-09-22,74,6.4,2000,-10000000.0
20682,0.431828,20000000.0,0,Chain of Fools,Salma Hayek|Jeff Goldblum|Elijah Wood|David Cross|Tom Wilkinson,Pontus LÃ¶wenhielm|Patrick von Krusenstjerna,detective|treasure|love|romance|theft,96,Action|Comedy|Crime,Bel Air Entertainment,2000-09-22,16,6.1,2000,-20000000.0
20455,0.430191,5500000.0,0,Digimon: The Movie,Lara Jill Miller|Joshua Seth|Bob Papenbrook|Doug Berholt,Mamoru Hosoda|Shigeyasu Yamauchi,video game|monster|loss of energy|egg|computer,82,Fantasy|Animation|Science Fiction|Family,Saban Entertainment|Toei,2000-03-17,38,6.0,2000,-5500000.0
10571,0.417675,16000000.0,20627372,Boys and Girls,Freddie Prinze Jr.|Claire Forlani|Jason Biggs|Amanda Detmer,Robert Iscove,soulmates|new love|platonic love|lovers|girlfriend,94,Comedy|Drama|Romance,Dimension Films,2000-06-16,53,5.3,2000,4627372.0
9871,0.417224,5000000.0,0,Ginger Snaps,Emily Perkins|Katharine Isabelle|Kris Lemche|Mimi Rogers|Jesse Moss,John Fawcett,sister sister relationship|puberty|longing|menstruation|werewolf,108,Drama|Horror,Copperheart Entertainment,2000-08-01,81,6.4,2000,-5000000.0
10481,0.410235,85000000.0,183611771,102 Dalmatians,Glenn Close|Ioan Gruffudd|Alice Evans|Tim McInnerny|GÃ©rard Depardieu,Kevin Lima,london|prison|release from prison|women's prison|society for the prevention of cruelty to animals,100,Comedy|Family,Walt Disney Pictures|Cruella Productions,2000-10-07,150,5.0,2000,98611771.0
